gene	Astrocytes	CThPN	DL CPN	Layer 4	NP	SCPN	UL CPN
Picalm		1.0	1.0	1.0	1.0	1.0	1.0
Rcor1							
Slc9b2	0.0	0.0	0.0		0.0	0.0	0.0
Slc7a5							
Pnck	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Harbi1							
P4htm							
Atp1b3							
Mblac1							
Mapk7		1.0	1.0	1.0		1.0	1.0
Plppr4	0.0		1.0		1.0		
Gm2237	0.0			1.0			
Glmn							
Rftn2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Arrb1							
Gm2694							
Papss1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Kank2		0.0	0.0	0.0	0.0	0.0	0.0
Usp24							
Fam84a		0.0			1.0		1.0
Ypel4	0.0		1.0				
Siva1	1.0	0.0		0.0	0.0		
Mapk8ip3							
Brinp2	0.0	1.0		1.0		1.0	1.0
Haus2							
Aco1							
Ldoc1l							
Cyp2j6	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Dzank1	0.0	0.0	0.0		0.0	0.0	0.0
Map3k12							
Sp5		0.0	0.0	0.0	0.0	0.0	0.0
Twsg1							
Ypel1	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Smim11	1.0		1.0				
Midn		1.0	1.0	1.0	1.0	1.0	1.0
Ror2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cyth3		1.0	1.0	1.0	1.0		1.0
Abcg4	0.0		1.0	1.0			
Etf1	1.0		1.0	1.0		1.0	1.0
Smarcd3	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Chmp6	1.0	0.0		1.0	0.0		
Ptgds		0.0	0.0	0.0	0.0	0.0	0.0
Map4	0.0		1.0	1.0	1.0	1.0	1.0
Zfp651							
Ano10							
Msantd1	0.0	0.0		1.0			
Rcan1							
Rab13							
Stat1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2810459M11Rik	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ube2ql1		1.0	1.0	1.0	1.0	1.0	1.0
Slc16a14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prpf18							
Cacng2	0.0		1.0	1.0	1.0		1.0
Hdac7							
Sbsn	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Ptprd		1.0	1.0	1.0	1.0	1.0	1.0
Ppp2r1b	0.0	0.0		0.0	0.0	1.0	
Tnr	0.0		1.0	1.0	1.0		1.0
Tmem208	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zw10							
Magee1		1.0	1.0	1.0	1.0	1.0	1.0
Rcc1							
Plcb4							
Mkx	0.0	0.0	0.0		0.0	0.0	
Ndst1							
Pianp							
Rab29		0.0	0.0	0.0	0.0	0.0	0.0
Man1b1							
Hpcal1							
B4galt1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tacc1	1.0	0.0	0.0	0.0	0.0	0.0	
2210008F06Rik	0.0	0.0					1.0
Hps5							
Zbtb11							
Slx4ip							
Fam126a							
Iqgap3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rbp1	1.0	0.0	0.0		0.0	0.0	
Slc8a3	0.0	1.0	0.0	0.0		1.0	0.0
Peg3							
Ddb2							
Pabpc4l	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ccdc190	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Nrsn1	0.0			1.0			
Elf2				0.0			
Ckap2		0.0	0.0	0.0	0.0	0.0	0.0
Zbtb4							
Diras1	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Emb	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mars2							
Mfsd1							
Zfp251							
Pcdh17	1.0	0.0	1.0	1.0	1.0	1.0	0.0
AV099323	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Igsf21		1.0	1.0		0.0		
Lmbrd2							
Gm9916	0.0	0.0	1.0			1.0	
Smarcd2							
Pggt1b							
Alg14							
Zdhhc17							
Lrp5		0.0	0.0	0.0	0.0	0.0	0.0
Slc2a3							
Nop9							
Gba							
Cenpw	0.0	0.0	0.0	0.0	0.0		0.0
Pigf							
Chrdl1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
4932438H23Rik		0.0	0.0	0.0	0.0	0.0	0.0
Slc9a5				1.0			
Gpn3							
Vim	1.0	0.0	0.0	0.0	0.0		0.0
Wdr44							
Ccpg1os							
Lrfn3							
BC029214		1.0	1.0	1.0	1.0	1.0	1.0
Snapc2							
Fzd1		0.0	0.0	0.0	0.0	0.0	0.0
Jph3	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Uxt							
Sln	0.0	0.0	0.0	0.0	0.0		0.0
Smad5							
Pgf	1.0	1.0					
Slf1							
Fgf14	0.0			1.0			
2010107G23Rik	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Tmem120b							
2600014E21Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rtel1							
B3galnt1							
Taf5							
Atp5s							
Dusp3	1.0	1.0		1.0	1.0		
BC030500	0.0	0.0	0.0			1.0	
Gng12	1.0		0.0	0.0	0.0		0.0
Chek1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serpini1	0.0	1.0			1.0	1.0	
Kank3							
Snx29							
Prr16	0.0	0.0	0.0		0.0	0.0	0.0
Irf2bpl	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Fam57a							
Cask		1.0	1.0	1.0	1.0	1.0	1.0
Lrrtm3	0.0	1.0	1.0		1.0	1.0	
Ints2							
Cetn2	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Dcdc2a	0.0	0.0	0.0		0.0	0.0	0.0
Pot1b							
Grb10		0.0	0.0	0.0	0.0	0.0	
4930427A07Rik							
3110039M20Rik.1	0.0	1.0	1.0	1.0	1.0	1.0	
3110040N11Rik							
Gm9996	0.0	0.0	0.0		0.0	0.0	
Reps2	0.0	1.0	1.0	1.0	1.0		1.0
Rb1							
Sstr2	0.0				0.0		
Adsl							
Pck2							
Lag3	0.0	0.0	0.0	0.0	0.0		0.0
Sprn	0.0	1.0	1.0	1.0	1.0		
Dnajc27	0.0	0.0	0.0		0.0	0.0	
Clvs1	0.0	1.0		1.0		1.0	
4833422C13Rik		0.0	0.0	0.0	0.0	0.0	0.0
3110043O21Rik							
Slx4							
Dennd6a							
Akr7a5	1.0	0.0			0.0		
Zfp821	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Prrt1	0.0	1.0	1.0	1.0			
Tubd1	1.0	1.0				1.0	0.0
Olfm1		1.0	1.0	1.0	1.0	1.0	1.0
Fbln2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
3110056K07Rik							
Gjc1							
Ppp2r2b	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Rfwd3							
Fam131c	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Riiad1							
Radil	0.0	0.0	0.0		0.0	0.0	0.0
Efcab1	0.0	0.0	0.0		0.0	0.0	0.0
Mecr							
Vps37b	1.0	1.0	1.0	1.0			
Homer2							
Plppr1	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Rpp40							
Fut8							
Gstm4							
Cenpm		0.0	0.0	0.0	0.0	0.0	0.0
H13	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Myo19	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm10110	0.0						
Ankrd13b	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Supt3							
Gtf3c2							
Trip10		0.0	0.0	0.0	0.0	0.0	0.0
Veph1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Mtmr11	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Arhgef10		0.0	0.0	0.0	0.0	0.0	0.0
Fam169a	0.0	1.0	1.0	1.0		1.0	1.0
Eef1a2	0.0	1.0			1.0	1.0	
Stac	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gpr146		0.0	0.0	0.0	0.0	0.0	0.0
Endod1				1.0			
Vps37c							
Trip4							
Zbtb26							
C1qtnf2	0.0				0.0		
Det1							
Acyp2							
Bmp1							
1700097N02Rik	0.0	0.0	0.0		0.0	0.0	0.0
Snx4	1.0			1.0		1.0	
Gpr137b_ps							
Zfp715							
Cystm1	1.0	1.0	1.0	1.0	1.0	1.0	
Zfp36	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Fxyd1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Adam11							
Zbtb39	0.0		0.0	0.0	0.0	0.0	0.0
Slc2a6	0.0			1.0			
AW549877							
Plekho1	1.0				0.0		0.0
Usp29	0.0	1.0	1.0		1.0	1.0	1.0
Oraov1							
Zfp516		0.0	0.0	0.0	0.0	0.0	0.0
Acaa1a	1.0	1.0	1.0	1.0		1.0	1.0
Tcp11l2							
Bckdha	1.0		0.0	0.0	0.0		0.0
Acvr1							
Grid2	1.0						0.0
Tma16							
Lrp10							
Pmaip1	0.0	0.0		1.0			
Guf1							
Fdxr							
Carm1							
Ostf1							
Sh2b2							
Adgrb3		1.0	1.0	1.0	1.0		
Cdc6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc1a4	1.0				0.0		
Hspb6	1.0	0.0	0.0	0.0		0.0	0.0
Tesk1							
Grn							
Sfxn1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Tmsb15b2							
Myo6	1.0	0.0	0.0		0.0	0.0	
Cndp2							
Zc3h6							
Kptn							
Tfcp2							
Vstm2b							
Sh3bp2							
4931406P16Rik							
Phf20	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Fkbp2	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Gm26604							
St8sia4							
Spag5	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Dirc2							
Tmem170b							
Agpat2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chfr							
Wdr76							
Bckdhb							
Osgep	1.0	1.0	1.0	1.0		1.0	1.0
Cnot11							
Cux1	1.0	0.0		1.0	0.0	0.0	1.0
Klhl4	0.0	0.0			0.0	0.0	
Rnase4	0.0	0.0	0.0		0.0	0.0	0.0
Gstcd							
Tifa		0.0	0.0	0.0	0.0	0.0	0.0
Fem1a							
Morn4	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Inadl	1.0	0.0	0.0	0.0		0.0	0.0
Agbl3							
1700124L16Rik	0.0	1.0	1.0	1.0			1.0
Cd151							
AA386476	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cish							
BC005561	1.0	1.0		1.0		1.0	1.0
Tpx2		0.0	0.0	0.0	0.0	0.0	0.0
Hat1		0.0	0.0	0.0	0.0	0.0	0.0
Rxra	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppme1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Wasf1	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Ufl1							
Grb14		1.0	1.0		1.0	1.0	
Hadha	1.0	0.0	0.0	0.0	0.0		0.0
Papd7							
Tob2							
Numb	1.0	0.0		0.0		0.0	0.0
Dock1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Lpar3		0.0	0.0	0.0	0.0	0.0	0.0
Fam13b							
Mrps28	1.0	1.0		1.0		1.0	1.0
Casp3							
F3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Armcx4							
Sestd1							
Mxra7	1.0	0.0		1.0			
Kif26a		1.0		0.0	1.0	1.0	0.0
Rbm18	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Iqsec1							
Slc25a19							
Lzts2							
Armcx6							
E330013P04Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rnf14	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Naa20	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Aurkb		0.0	0.0	0.0	0.0	0.0	0.0
Ncs1	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Fmnl3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sbk1		1.0	1.0	1.0	1.0	1.0	1.0
Gria4	0.0		1.0	1.0			
Foxo6	0.0			0.0	0.0	1.0	0.0
Garem	1.0						
Htra2				1.0			
Ica1l	0.0	1.0		1.0	1.0	1.0	
Haus1							
Pfkfb3							
Pcdha11.1	0.0	0.0	0.0		0.0	0.0	0.0
Stmn2	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Notch1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Mmachc							
Slc24a2	0.0				0.0	0.0	0.0
Nmral1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gemin8							
Suv39h2							
Tmem184b							
Dnttip1			0.0	0.0			0.0
Rad51c	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zfp617							
Synpr	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Esrrg	0.0	0.0		0.0	0.0	0.0	0.0
Entpd7							
Prrx2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Arhgef15	0.0				0.0		0.0
Prnp	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Tbc1d1							
Fgf18	0.0	1.0	0.0	0.0		1.0	0.0
Nudt4		1.0	1.0	1.0	1.0	1.0	1.0
Napg	0.0		1.0	1.0	1.0		
Sigmar1							
Btaf1							
Lmo7		1.0			1.0		
Slc16a6	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Pccb							
Rfc2	1.0	1.0	1.0	1.0	1.0		1.0
Mboat2							
Prdm4							
Adrbk2							
Tex264	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Gm38037	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nckap5							
Zfp438	1.0	0.0		0.0			0.0
RP23_291B1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bace2	0.0	0.0	0.0		0.0	0.0	0.0
Phgdh	1.0	0.0	0.0	0.0	0.0		0.0
Tefm							
Timm9		1.0	1.0	1.0	1.0	1.0	1.0
Casc4	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Akap11	0.0	1.0	1.0	1.0	1.0	1.0	
Gls							
Glce							
Lbh							
Nbn							
Camsap1	0.0	1.0	1.0	1.0	1.0	1.0	
Rrn3							
Zgrf1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pcsk7							
Lrig2							
Gstm1	1.0						
Sorcs2	1.0	0.0	0.0			0.0	0.0
Rab2b							
Tk1		0.0	0.0	0.0	0.0	0.0	0.0
Zdhhc15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tex261	1.0	1.0	1.0	1.0		1.0	1.0
Zfp287							
Dnajc25							
Parp6		1.0	1.0	1.0	1.0	1.0	1.0
Pdp1							
Csrnp3	0.0		1.0	1.0	1.0	1.0	
Rhbdl3		0.0	0.0	0.0	0.0	0.0	0.0
Shisa7	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Ttf2		0.0	0.0	0.0	0.0	0.0	0.0
Creb3l1	0.0	0.0	0.0		0.0	0.0	0.0
Crlf3							
Usp33	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Fmo1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Spsb4		0.0	0.0		0.0	0.0	0.0
Rpgrip1l							
Mbnl1							
D10Jhu81e	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Lama2		0.0	0.0	0.0	0.0	0.0	
Aloxe3	0.0	0.0	0.0		0.0	0.0	0.0
Rbl2							
Dixdc1							
Cdk2ap2	1.0			1.0			
Crtac1	0.0	1.0	0.0			1.0	0.0
Zfp707							
P2ry14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm15631	0.0	0.0	0.0		0.0	0.0	0.0
Klhdc8b							
Capn5	0.0				0.0		
Lypd6							
Fam173a	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Klhl22							
Npat							
Grin2b		1.0	1.0	1.0	1.0	1.0	1.0
Igdcc4							
Spice1							
Slc10a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Astn1							
Tmem51	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Akna	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tmem175							
Gle1		1.0	1.0	1.0	1.0	1.0	1.0
Tead2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Prune2	0.0	0.0	0.0	0.0	0.0		0.0
Aktip	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Manea							
Rhod	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lin7a	0.0	1.0		1.0			
Samd14	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Pcgf5	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Noc2l							
Slc35a4	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Zyg11b	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Nmnat1							
Mpp1							
Rims1	0.0	1.0	1.0	1.0		1.0	1.0
Tom1l1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ddx18			1.0	1.0		1.0	
1700007L15Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acadl	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Fbxo6							
Pgbd1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ankmy2							
Ift80							
Agap3							
Synm	0.0	0.0		1.0	0.0		
Jakmip2	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Atf3		0.0	0.0	0.0	0.0	0.0	0.0
Ache	0.0	0.0		1.0			
Dpp6	0.0		1.0		1.0	1.0	
Kcnip4	0.0		1.0	1.0		0.0	
Lgr4	0.0	0.0	0.0		0.0	0.0	0.0
Myo18b	0.0	0.0	0.0	0.0	0.0	0.0	
Rwdd3							
Cers4		1.0	1.0	1.0	1.0	1.0	1.0
St18	0.0		0.0	0.0	0.0		0.0
Ubald1		1.0	1.0	1.0	1.0	1.0	1.0
Galnt12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Car12	0.0					1.0	0.0
Rpusd4							
Dcxr	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Hdhd2	1.0			1.0			
Pycr1							
Gm10762							
Brca2							
Prpf40b							
Rnf165	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Sel1l							
Ebf3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fam189a2	0.0	0.0	0.0		0.0	0.0	
Surf2	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Tbc1d16	0.0		1.0	1.0	1.0	1.0	1.0
Satb2			1.0	1.0	1.0		1.0
Pigl	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B830012L14Rik	0.0	0.0	0.0	0.0	0.0		0.0
Blzf1							
Grwd1							
Vps11							
Etv4	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Tox			1.0		1.0	1.0	0.0
Ilk	1.0			1.0			
Lrrc61							
Armc6		1.0	1.0	1.0	1.0	1.0	1.0
Hmgcl							
1500035N22Rik	0.0	1.0	1.0	1.0	1.0	1.0	
2810408A11Rik							
Slc29a4	0.0		1.0	1.0	1.0	1.0	1.0
Rgs6		1.0	1.0	1.0	1.0		
Nudt2	1.0		1.0	1.0		1.0	1.0
Pvr	0.0			1.0			
Ndfip1							
Lrrc58	1.0	0.0	0.0	0.0	0.0		
Chst8	0.0			0.0	0.0	1.0	0.0
Cdyl2							
Sepp1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Rxrb							
Ncbp1							
Pwwp2a							
Fgd4							
Kcnc3	0.0	1.0	1.0	1.0		1.0	1.0
Tbc1d5							
Mrc2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cort	0.0	0.0	0.0		0.0	0.0	0.0
Wdr43	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Usp46							
Fbxo34							
Hemk1							
Mid1							
Ddit4	1.0				0.0		
Taf1d		1.0	1.0	1.0	1.0	1.0	1.0
Arx	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ptcd3							
Gatm	1.0		1.0	1.0	0.0		
Dusp5	1.0	0.0	0.0	0.0		0.0	0.0
Strn4		1.0	1.0	1.0	1.0	1.0	1.0
Gm20604		1.0	1.0	1.0	1.0	1.0	1.0
Tubg2	0.0	1.0	1.0	1.0	1.0	1.0	
Rab3b	0.0	1.0	1.0	1.0	1.0		1.0
Inha							
Pelp1							
Rundc3a	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Hist1h3e	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Trpc4	0.0			1.0			1.0
Prokr1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saraf	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Ammecr1	0.0				0.0		
Cars2							
Pcna_ps2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cyb561d2							
Ppp1r3c	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Plekha8							
Pcsk4	0.0	0.0	0.0		0.0	0.0	0.0
AI846148							
Mnat1							
Daam1	0.0		1.0	1.0	0.0	1.0	1.0
Mydgf	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zfp423							
Dars2							
Selm	1.0		1.0	1.0	1.0		
Sez6		1.0	1.0	1.0	1.0	1.0	
Mme	0.0		0.0	0.0	0.0	0.0	0.0
Gm13404	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Snx2	1.0	1.0		1.0		1.0	1.0
Ddhd2							
Cib2		1.0	1.0	1.0	1.0	1.0	1.0
Pmepa1							
Ska3		0.0	0.0	0.0	0.0	0.0	0.0
Zfp639							
Ooep	0.0	0.0	0.0	0.0			0.0
B630005N14Rik							
Rbpms2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700017B05Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mum1							
Grik4	0.0		0.0	0.0	0.0	0.0	
Gm16152							
Lca5							
Zhx2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm10184	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tmem107							
Gm6133							
Xpa	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Phxr4	1.0			0.0	1.0		0.0
Glis2							
Poglut1							
Ifi27		0.0		0.0			0.0
Hsd11b1	0.0	0.0	0.0		0.0	0.0	0.0
Zfp451	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Mis12							
Gm42469				1.0			
Ttc8							
Trmt10b							
Ptprn	0.0	1.0	1.0	1.0			
9130401M01Rik	1.0	0.0		1.0		0.0	1.0
mt_Nd6							
Pfkl					1.0	1.0	
Pdgfrb	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Cflar							
Cldn12	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Mtf2		1.0	1.0	1.0	1.0	1.0	1.0
Frmd6							
Arfgap1							
Mvd	1.0		1.0	1.0		1.0	1.0
Zfp319							
Fubp3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Tram1	1.0	0.0	0.0		0.0	0.0	
Prpf38b	1.0	1.0	1.0	1.0		1.0	1.0
Cpt2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppp1r12b							
Fcho1							
Pigs	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Tle3		0.0	1.0	1.0	0.0		1.0
Wdsub1		0.0	0.0	0.0	0.0	0.0	0.0
RP23_54G8.4	0.0				0.0		
Trabd							
Smek2	1.0			0.0			
Arl4a	1.0		1.0	1.0	1.0	1.0	1.0
Atg9a							
Plk4							
Ctsc	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Rgag4							
Actr3b	1.0						
Amer3	0.0	1.0	1.0	1.0		1.0	1.0
Rnf141							
Qk	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm4890	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ttc5	1.0	1.0	1.0	1.0	1.0	1.0	
Npy			1.0	1.0	1.0		
Clu	1.0						
Acss1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Nipa1							
Wee1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ube2e2	1.0	1.0	1.0	1.0	1.0	1.0	1.0
C1ql3	0.0	0.0				1.0	0.0
Cdk19							
Nolc1		1.0	1.0	1.0	1.0	1.0	1.0
Slc14a1		0.0	0.0	0.0	0.0	0.0	0.0
Caap1							
Cdh7	0.0	0.0	0.0	0.0		1.0	0.0
Nphp1							
L3mbtl2							
Hs6st1							
Trmt11							
Spock1	0.0	1.0	1.0	1.0	1.0	1.0	
Rab6b		1.0	1.0	1.0	1.0	1.0	1.0
Kif23		0.0	0.0	0.0	0.0	0.0	0.0
Boc	1.0	0.0	0.0				
Hadh	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Lig3							
Pde4dip							
Adck2							
F2r		0.0	0.0	0.0	0.0	0.0	0.0
Nefm	0.0		1.0		1.0	1.0	
Gm7628							
Clic1	1.0	0.0	0.0		0.0		0.0
Golph3l							
Hsd17b11	0.0		0.0	0.0	0.0	0.0	0.0
Lin54							
Hacd4		0.0	0.0	0.0	0.0	0.0	0.0
Slc6a9		0.0	0.0	0.0	0.0	0.0	0.0
Tfap2d	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pde4b							
Nsrp1	1.0	1.0				1.0	
Prex1							
Sox13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Maged2	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Klhl35	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pgk1							
Mecom	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc10a4	0.0	0.0	0.0		0.0	0.0	0.0
Slk							
Prr15	0.0	0.0	0.0	0.0		0.0	0.0
Sertad4							
9330104G04Rik							
Mlip	0.0			1.0			1.0
Swap70		0.0	0.0	0.0	0.0	0.0	0.0
Gtse1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Samd4		0.0	0.0	0.0	0.0	0.0	0.0
Kcnk3	0.0	1.0	1.0	1.0			
Tmem143							
Mdga2		1.0			1.0		
Fkrp							
Naf1							
Gripap1		1.0	1.0	1.0	1.0	1.0	1.0
Rfx2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zfp385b		1.0				0.0	0.0
Sema4f	0.0	1.0	1.0	1.0		1.0	1.0
Mcur1							
Npepl1							
Sfxn3		1.0	1.0	1.0	1.0	1.0	1.0
Cenpe		0.0	0.0	0.0	0.0	0.0	0.0
Itgb1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Rab11fip2	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Gsta4	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm8797							
Acot1	1.0	0.0	0.0	0.0	0.0	0.0	
Agap1	0.0	1.0	0.0	0.0			
Chst11		0.0	0.0		0.0	0.0	
Pttg1ip	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Mccc2							
Plk5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rasgef1a	0.0	1.0	1.0	1.0		1.0	
Sertad3	1.0	0.0			0.0	0.0	
Josd2							
Proca1		0.0	0.0	0.0	0.0	0.0	0.0
Csk		1.0	1.0	1.0	1.0	1.0	1.0
Srsf12	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Arv1							
Fam96a	1.0		1.0	1.0			
Tspan18		1.0			0.0		
Map2k3							
Med12l	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hk1		1.0	1.0	1.0	1.0	1.0	1.0
Camk2d	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Rilp	0.0	0.0	0.0		0.0	0.0	0.0
Bid							
Camk2n1		1.0	1.0	1.0	1.0	1.0	
Msh3							
Rtkn2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nrip3	0.0			1.0		1.0	0.0
Cmss1							
Taf15							
C330027C09Rik							
Gulp1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Cdh9	0.0	1.0		0.0		0.0	0.0
Atraid	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Cnpy3				1.0		1.0	1.0
