gene	Apical progenitors	Astrocytes	CThPN	DL CPN	Immature neurons	Intermediate progenitors	Layer 4	Migrating neurons	NP	SCPN	UL CPN
Sccpdh		0.9995396415433916	0.9999999999235765	1.0			1.0		0.999857522044335	0.9999999999995783	0.9999999743073054
Iqsec2	0.2974051312995788		0.09220805585511804	0.3507360035699655		0.5573119809520356	0.043501322800949094	0.5846203532795835		0.07339016156493294	
Gba2											
Ttyh1	1.0	1.0	0.9051012186605827	0.5592381692628263	0.6174669201710266		0.32806471759677136	0.9783753451832942		0.24637036450817817	0.9326175858480164
Mybl1		0.3648368035513242	0.9187717911057124	0.8062033887307508	0.8243986629996108		0.9394807281752737	0.9833793350642489	1.0	0.7875122472242823	0.9908104234037782
Nfxl1											
Ydjc	0.9857509356894315	0.9999981194296435		0.9537580175624847		0.9871714957526316	0.999999998087154			0.4673546552889949	0.07824424598024249
Atg13											
Plk2	0.9804280540436007		1.0	1.0	1.0		1.0		1.0	1.0	1.0
Ltbr		0.9614176072907746	0.9305167347934592	0.75640065156563	0.8100606071499681	0.999999155085897	0.9041131578217818	0.9684790911535767	0.9614176072907746	0.758056301568224	0.9940078944791978
Ipp											
Kazn	0.999917477654126	0.9986545563611435	0.9999999425309368	0.999999936971303	0.3235079873528287	0.7337007047078138	0.9961008482517042	0.9040996312091649		0.9999976322796932	0.45021910164957424
Foxj1	0.9753364807653592		0.9942541323313017	0.9844652941711173	0.9713523082193087	0.9970659301973245	0.9927860621962663	0.9991284298551412	0.5847240960244573	0.9802501228249263	0.9993671043680741
2810429I04Rik	0.6836858588924926	0.9999851978838895	0.9999996002091197	0.999943376283647	0.9999857518515188	0.9999999073983585	0.999999465185416	0.9999999999999994		0.9999289739430345	0.9999999999999575
Col9a3											
Wdr66	0.9999999940692071	0.9999145476759151	0.9995273059219675	0.9852260966786945		0.9999996762366034	0.9999029756530071	0.9999967225868709	0.8038928615029926		0.9999997041994001
Nlgn2											
Grm1	0.36337100105029463	0.32941604981969863	0.6486330265734315			0.10483238536745287	0.9676028041982857	0.016151076584955626			
Sdf4	0.4363322819376476	0.9999999753657824	1.0	0.8934979274474851	0.8901735032341597	0.4068898604815515	0.9999974217062578	1.0		0.999299582953252	0.7610776670534032
Neo1	0.9841625762179333		0.9980821671868099	0.9999999635985779	0.9344514397676614	0.38585824533970325	0.9999999999999983		0.21913477119318803	0.999676103717408	
Rgl2											
Cav2		0.976667141619769			0.1942170713594612	0.831786867509819	0.9719727692737591	0.9725415744492159	0.9719727692737591	0.09055354109251046	
Zfp536	0.9999999283219334		0.999970894249158	0.9998590817518531	0.9360361983116141	0.9869557369902268	0.9999814321901166		0.8636403183485727	0.999830384093254	0.9999974665422489
Tex10											
Aspm	0.9999993828445392		0.9900301946543498	0.9761039118501372	0.9599354947775974	0.9792100521902127	0.9936917753694956	0.9958459736399019	0.47539138617809984	0.9650351879884321	0.998408331349938
Gorab											
Cdo1		0.9999999999945737	0.8981757124858608			0.9999996554762743		0.9999980216703391			
Chd6											
Zdbf2											
Klf10											
Kdelr3			0.8431081433444014	0.7397559585396318	0.6603146150621289	0.8194877331226059	0.8826618533365241	0.972453892075556	0.5995770912485877	0.7346543029970231	0.9823851543896714
Cgref1		0.9314380181657235		0.9944887743093921		0.990239663430644	0.9999998809690777	0.9996658012720633	0.6331128641316419		
Rassf3	0.6704200416144634	0.3582670665177796	0.9980048501839947		0.04731503706007656	0.6195865339896067	0.93738425697851	0.5690344498459101		0.9790621573635575	0.9999456241172788
Far2	0.19915104682276208	0.8483814138787495			0.19261529204830252	0.07786273677278399	0.6116550889531361	0.9754526884001551		0.818933482763662	
Rbm43			0.46151963443226307		0.34923299439931554	0.8222872028572807		0.9592692354036375	1.0	0.0013185684877017323	0.24211448323599116
Galnt1											
Rcn1	1.0	1.0	0.9683689975318787		0.9994411546151061		0.9913046402744238	0.9945421482602441	0.8079116128423189		0.3507089614421718
Atg3		1.0	1.0	0.9999999999999999	1.0	0.9989963096279287	1.0	0.9999397920964992	0.9725397030237268	1.0	1.0
Inf2	0.962753393824071	0.45393999185841205		0.16677145724166953		0.8456586909606544	0.3629247066484652	0.11382715645573405	1.0		0.617819339230582
Atcay	0.9999999999999634	0.9964477497520822	1.0	1.0	1.0		1.0		0.9999999997915171	1.0	1.0
Gorasp2	1.0	1.0	0.9999999999995726	1.0	1.0	0.9999931433394976	1.0		0.9861952862562046	1.0	1.0
Nol11											
Ccdc163	0.8831511416717456		0.7863103114013139	0.7417113550613756	0.6623348100606103		0.9217713798006588		0.34742826563620355	0.7807055352975829	0.9867799431677385
Yars2											
Luzp2	0.9937818903865046	1.0					0.9999999937482777				1.0
Gabpb1											
Slc7a1											
C1galt1		1.0	0.28696832341168343	0.4049812235155209	0.19638715471425994	0.7039292821052412	1.0	0.9816769697893075	1.0	1.0	0.6479134905117276
Agfg2											
Sfxn2											
Smn1	1.0		0.9503235299287831	0.9980307882747596	0.9999999539423307	0.9999999232922725	0.9999999995287591	1.0	0.16417892855385463	0.9999999798109743	0.9974596911294442
Zhx3											
Pstk											
Ube2q2											
Nudcd3		0.9999640018090753	1.0	1.0	1.0	0.9763410079192149	1.0	1.0	0.9259807135251834	1.0	1.0
Ago1	0.9999998509079491	1.0	1.0	1.0	0.9999999999888401	0.9999999999688408	0.9999999999998205		0.999427322327877	0.9999999999508634	1.0
Cep164											
Pth1r											
Stat2											
Ctsf	0.9795215790799126	0.9966216890114753	0.3960148651058687	0.9172392166828711			0.6177473345149623		0.08621831248685086		
Commd10											
Tmem231											
2410004B18Rik	0.9999999997416776	0.9999999955199985	1.0	1.0	1.0		1.0	1.0	0.9999999985886535	1.0	1.0
Tfeb	0.9475069785296374		0.9026602196061332	0.8785262786640301	0.8533192036368298	0.9100771480125921	0.932239343290536	0.956119867004179	0.13292529110995077	0.8835613009465427	0.9636281467764837
Cdca7l	0.9999999999999925		0.8727286257885223	0.8406339261331112	0.747692345081497		0.8879226035924167	0.9217745729525451	0.05122899803451986	0.8399635476361236	0.9529078720901204
Dach1	0.9999999999892056		0.85382012005739	0.8002273746261305			0.950692780305937		0.22148623886797025	0.6269491525362508	0.9923903330473616
Fras1	0.9977819099548075		0.9770844569077011		0.6125951228818408	0.5473527538574274		0.962081961902787	0.06571168292719554	0.06160285440235258	0.9894725978962909
Taf6											
Irs1											
Lmo3			1.0	1.0		0.9997587773622998	1.0	0.9999999261395347	1.0	1.0	
Amer1		0.9999682151611516	0.999971858718264	0.9999957905020769			0.9999999204980481	0.5250430361188629	0.26263827862265177	0.9999999999999939	0.8130971811418112
Gm26735	0.9999999999928458	0.9999999999780724	0.9999999999997604	0.9998467897018285		0.9999999943604868		0.9999999996976833	0.9952272009474512	1.0	
Ubl4a	0.9999990494204103	0.8573528495801164	1.0	0.7970292178712954	0.995893023557674	0.891100847622763	0.9996721268021888	1.0		0.9999485026646161	0.7589672207880624
Zfp365	0.8047207176555451	0.5868700086018925		0.995016372591168	0.41042147235261905	0.8961312678079504	0.9256277758510507	0.8745318997958142			
Ap3m2											
Trim23											
Txndc16											
Dnaja4	0.2533571716615767	0.14122544329318854	0.748855801808969				0.45267057486975193	0.38543509933678277			
Gm21814		0.7073894993313747	0.905631557258316	0.8415726423822274	0.7608625011375633	0.7975603929794925	0.9395761989447943	0.9877877247605612	0.025882660573725458	0.8044481196430182	0.9974028288526726
Sgsm1											
Tenm3											
Cdc16	1.0	0.9990789208601992	1.0	0.9252956574067903	0.9999963934863335	0.9999999999045783	0.9866341622631409	0.9949809914335306		0.9998752746799556	0.8110015540305374
Gal3st3											
Tm9sf2		0.9827708674356708	0.8516135996793559	0.9999999999562399	0.9999999999930931		0.9999999999999991	0.999978606506797	0.3684742404406164	0.8052867161849337	0.9993079601147902
Sfrp5	0.9853359767680172		0.9476896949394761	0.9186560958099738	0.9100714313233702	0.9705475686202293	0.9589577972287595	0.9792482913648791	0.1436847497184387	0.9222351083287615	0.9825966090358671
Gpbp1l1											
Adcy8	0.9789804648013505	0.75068940556505	0.8263970459443297	0.5571100024931681	0.6876517955734474	0.9502498315094509		0.9616444832447965	1.0	0.1819434218400925	0.9023287449815434
Zfyve21		1.0	0.8199973449642161	0.8022260907682051			0.9362033512837513	0.9958777295455635	0.2636086913282063	1.0	0.9996737443842786
Mlxip											
Kbtbd7											
AI504432											
Lrwd1											
Rbm8a2											
Tbc1d22b											
Mark4											
Efnb2		0.9992151788335926	0.9639136169607696	0.9944139631475253	0.9999999997112977		1.0	0.5081592935875138	0.617527478770109		0.9999998973170564
4931406C07Rik											
Zfp930											
Gramd1a	0.9999999999996372		1.0	1.0	1.0		1.0	1.0	0.9999999998485114	1.0	1.0
Rrp7a	0.9999999999879736		0.999999999901024	1.0	1.0		1.0		0.9671271240093313	1.0	1.0
Dpp8											
Arhgef28	0.6845898607829921	0.5493505389558357	0.8619594530383914		0.08664862897427628	0.6537174171854314	0.9149518364238987	0.5528646554015011			
Hbegf	0.31538139648828223	0.4614645696760431		0.5860325756141426		0.4341587625142602	0.9999922830914442	0.99989732587676			0.04302768678023816
Gm26526											
Taf8											
Cyp4f13	0.999999564472896	0.7774165390606327	0.9999812636794821	0.9998920589195137	0.9997797940853962	0.9999882494380058	0.9999857157152161	0.999999130800106		0.9996944670243934	0.9999998649058401
Cep135		0.08151630170567792	0.9061425170162319	0.8712710018488963	0.7012745106222633		0.48737764595264466	0.9815852626839694	0.09237575977171897	0.7327581519017197	0.9796164425898234
Anxa5											
Cmas	1.0		1.0	1.0	1.0	0.999999999971885	1.0	0.9999999999946967	1.0	1.0	1.0
Cldn34c1											
Chchd3	0.999999999410697	0.9999999999957839		0.9192012516706382	0.8479564164089022	0.9999323059556489	0.9998351774752339	0.5261175945096772			0.9707643739834089
Arel1											
Cacnb3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Fam132a											
Nyap1	0.9999825365437581	0.8082795043171582	1.0	1.0	1.0		1.0		0.9999999902101333	1.0	1.0
Pacsin3		1.0	0.9999071983761856	0.9996679922829229	0.9965860232456832		0.9998647641056402	0.9999998937201651	0.7233190701710241	0.9542245441449941	0.9999999858388142
Vps50		0.763682756756087	0.9999999993560786	1.0	0.9999977591123446	1.0	1.0	1.0	0.8528186376144649	0.9999999999999993	1.0
Cdca3	1.0		0.961480456224773	0.9007422943695169	1.0	1.0	0.9795438427683414		0.9999952334849307	0.8108275696740002	0.9999123496248109
Slitrk1	0.9801059075745937	0.9452249963560506	0.2903585471440615	0.5214019949645038	0.05276802149176829	0.8669699013812382	0.8453138319993058			0.986932135254667	0.9999998089712123
Chkb	0.9978533379044049	0.9999899332782276	1.0	1.0	0.9999999994061789		1.0	0.9975372987618158	0.992496692381912	1.0	1.0
Scrib											
Tmem109											
Zbtb38	0.9999988293102732		0.9990474650823101	0.9999982201691089			1.0		0.9999999820612717		0.999999911598682
Cdc14b		0.8157018212535725	0.8826475137934092	0.9462007347560945	0.1036239873232474		0.9901328700499518	0.9717801718833524	0.15466729618923858	0.7781710572484023	0.9996458957145911
Gcfc2											
Rusc1	0.9999999999999958	0.9999991710393271	1.0	1.0	1.0	0.9999999999999728	1.0		0.9999957078197199	1.0	1.0
Tpp1		0.9999998022673512	0.9999773760243108	0.9996043719630896	0.9982713197973289		0.9999949694023114	0.9999994643088244	0.7797442922370552	0.9995617937761534	0.9999999996578379
Hspa12a	0.9999089417736748	0.6994021511684991	1.0			0.9707921144232237			0.7724073047213358	1.0	
Atp2c1	0.9039946615225105						0.765453703169207				
Lamp2	1.0	0.999999999491086	1.0	1.0	1.0	1.0	1.0	1.0	0.999999999491086	1.0	1.0
Cyb5b	0.9999999998235432	0.9997752859785347		0.10347880832230827	0.9394931174330313	0.9515747031124849	0.9977966320047186				0.9194401542349759
Kcnab3											
Rabl2		0.7106263186779642		0.9999335752548542	0.9207959395915353	0.9990046214464017	0.9999979084895497	0.8850702669976369			
Cacna1e	0.9999999999989798	0.999984172645337	1.0			0.999999999854821	0.9967243633521354	0.999999999250863	0.7616708986249734	0.9999492590579663	
A930015D03Rik	0.9735599502060659	0.8590707382240439	0.1916986607400557	0.08402676714772672	0.025712666474854706	0.9442995513399869	0.40975527302612236	0.8883583418386545	1.0		0.7763874369605885
Gprc5b		0.9999979858719333	0.9409517653163416	0.9230030342962695		0.9994763547338685	0.9727517861424209		0.11656562819729133	0.5577201909328129	0.9370279768371949
Vps26b			1.0	0.9999999998830753	1.0		1.0	0.5005432168865981	0.9999422239527596	1.0	1.0
Slc37a3											
Slc35d1	0.18848544575284232	0.43690469803217535						0.19376629029032533			0.059062909039764744
Tmpo	1.0	1.0			0.9999997589718919	1.0		0.9999999999117071			0.9981373088051413
Rassf1											
Ston2		1.0	0.8932492065894031	0.8284580551357479	0.7571694395345964	0.8337800059689926	0.9396138708352083	0.9762153568923647	1.0	0.7907992475554864	0.9944169600954893
4930430F08Rik											
N6amt2	0.9995229480722797	0.9437596896816599	1.0	1.0	1.0		1.0	0.9786745067377316	0.9957747540726555	1.0	1.0
Resp18	0.3902254605315171	0.4485373335836448	0.5207753181247724			0.24200154586720735		0.8024612366741142			
Adrbk1											
Fyn		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9991385422972149	1.0	1.0
Tmem147os	0.5845716901907732		0.4745001157437325	0.4954272919799566			0.35535893539554164			0.5279293122116872	0.13304038459445067
Faim2	0.9971997604577204		0.9999997189959816	0.8820734539849564		0.9889581056380836		0.9869822638197422	0.7868508414371715		
Zfp704	0.06432791791482795			0.9947690346546643	0.6055872948057648	0.9992181447346162	0.9997323974135098			0.9588296853646118	0.9996222265026808
Cacng8											
Ptgr1			0.9943928152860714	0.9890450256702065	0.9769865401036254	0.978694320509174	0.9966381960031846	0.9986285246883084	0.482185286521167	0.9832897488190613	0.9994478701296906
Gpr37	0.6942972131323912			0.16039516671349818	0.46223916310297763	0.786005446205544		0.7799926790960772			0.7019844190479292
Mex3a	1.0		1.0	1.0	1.0	1.0	1.0	1.0	0.9999486354196874	1.0	1.0
Rgs3		0.9998367338405075	0.9945512259690052			0.9951378056689709	0.986157294635659	0.9038820939765132	0.03905743517057281		0.9750458636819068
Ube2f	0.9999999999779959	0.8911120777950381			0.9127688123872945	0.9995010485556011	0.578772683562149		0.8577800156734182		
Pnmal2	0.9993787982692667		1.0	0.9024755420216738	0.9090100798820899	0.8665300792650618	0.9999993887935357		0.9999980901448398		0.9999999777615661
Eci1	1.0	1.0	0.9961767534924258	0.8716052692891502			0.9005211347171604		0.13979068900526515	0.8747338927720872	0.9631576133861062
Gm9803											
Atp11a											
Klhl26											
Chmp4b	1.0	1.0	0.9521494044499056	0.9997149828053102		1.0	0.999999999544057	0.9485156117741036	0.2810079945827124	0.9999999999999999	0.026982625380256753
Sumf2											
RP24-136L4.5	0.9612932599137043		0.9619016938947588	0.9346330099116348	0.9235591262800502	0.9737870361463764	0.9694930786763318	0.9860029801403284	0.2639760021063071	0.9405828770682294	0.9883739325814525
Akap6											
Pde10a											
Ptbp1	1.0	0.9999999982727704	0.9999999999916582	0.9999999637781737	0.9845136074504	0.9999999999999212	0.9999999984695014		0.9057754984199318	0.9898118769358428	0.9999999999999987
Ngef	0.9689626084301374	0.43291939988773853	0.9372725706365764		0.6286218142132842	0.9685427908425853	0.8731054727215398	0.9565808984775044			
Pdlim5		0.9764876380791127	0.82145385575493	0.7576091093797516	0.632029410459547	0.9165722537421825	0.878138542954848	0.9649758205423566	0.9764876380791127	0.5457364422707986	0.9943615073983719
Prkg2		0.9999995273815168	0.9999999996462949	0.999999876941347	0.9999994556114981	0.9999999989773695	0.9999999999835654	1.0	0.8816752029215932	0.9999997997968206	1.0
Trpv2	0.8667082871783831	0.7409936271986322	0.9582650865204602	0.9963796493684477		0.8312715793957233	0.6136506404047883	0.7334496556960841		0.9519200541849607	0.6157693031025913
Relb	0.9878787968455182	0.17182512821216622	0.7875959651987516		0.854553972977837	0.9538428114694467	0.323709562296977	0.9615939284462559	1.0	0.6939037811188167	0.8916945317271314
Cdh11											
9330121J05Rik	0.9912567581706544	1.0	0.8984685559578495	0.5878276291181822	0.8880472006760904	0.9737833056003729		0.9912013608870799	1.0	0.6660207313528901	0.9399985571924995
Immp1l	1.0	1.0	1.0	1.0	1.0	1.0	1.0		0.9999999999759258	1.0	1.0
Taco1os	0.5766473508745797			0.8101528518431858	0.29236715441990224	0.34131558901471337	0.2972705946527947	0.29998496214166215			
Slc6a11	0.9910171191673324	1.0			0.9999183632810096	0.9751319583689974		0.9649241347467941	0.5689904898679958	0.9999690006566236	
Airn	0.9801828165442696		0.9415831816818361	0.9487352185980978	0.8675494783924582	0.9755648164093391	0.9581568208309967	0.9904276987842958	0.35686159286164776	0.927725420995536	0.9856962243642332
Nppc	0.7860653809378564	0.1685072552227007	0.4130704411512096	0.2883929208565206		0.7814872564254647		0.839452346605413			
Ctage5											
Esco2	0.9999999999999958		0.9976987756052706	0.993802649672296	0.97752669559189	0.9999971877790417	0.9985414739144307	0.9989399684381046	0.5075967415598811	0.988842980063227	0.9997454678177775
Wdr5											
Mfsd12	0.2888373774407629	0.2029208867226724		0.12691289404757677		0.7189054855713898	0.1616629633672344	0.5308496189763714			
A930024E05Rik	1.0	0.999999998756027	0.9999999999986272	0.9999999999601858	0.9999977391429431	0.9724353346195798	0.9999999999999999	0.9997914709541688	0.9724353346195798	0.9999999995753955	1.0
Mical1											
Rnf26	0.999999999847742	0.9999530886123719					0.9707256190642627	0.9400423993229325			
3110082J24Rik	0.9986671633117635	0.9996314936917863	0.9999922268434797	0.9997092020863013	0.998439050855727		0.9999936352976174	0.9997483435951099	0.6847990321873578	0.9996103198558872	0.9999999935696405
Rwdd2b											
Tmem151b											
Siah1b											
Lypd6b	0.9743923784083527	0.34168890402737284		0.9962175735884321					0.06802559501780947		
Clint1											
Gpr12	0.9999968546884224	0.9999104443572085	0.9998512897592701	0.9999999999065926		0.9999928852452542	1.0	0.9999149109052472	0.7348397515142251	0.9999999999999887	0.9999992771436421
